trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_index,target_x,target_y,first_completion_time_s,first_completion_sim_time_s,first_found_by_robot,first_finder_robot_id,total_visits,duplicate_visits,completed,trial_status,stage,environment,parameter,value,setting,algorithm_key,canonical_algorithm,dga_iterations,comm_label,target_count_condition,scenario_generation_seed,scenario_sha256,out_dir,run_id
8,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,19,6,6,19.329591501968615,19.329591501968615,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
8,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,9,5,23.695554177092824,23.695554177092824,00,00,2,1,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
9,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,1,0,3,3.9688827806854152,3.9688827806854152,01,01,2,1,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
9,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,2,12,1,35.97215534766152,35.97215534766152,01,01,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
9,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,3,6,13,18.006532124928032,18.006532124928032,03,03,2,1,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
9,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,4,4,16,9.168409083283311,9.168409083283311,03,03,2,1,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
9,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,5,5,4,13.738900322546492,13.738900322546492,00,00,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
9,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,6,10,1,32.50761644645903,32.50761644645903,01,01,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
9,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,7,2,0,1.7049459227084667,1.7049459227084667,00,00,2,1,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
9,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,8,14,17,75.40801984621567,75.40801984621567,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
9,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,9,12,14,37.97577154958879,37.97577154958879,03,03,2,1,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
9,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,10,17,2,47.05802340163908,47.05802340163908,01,01,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
9,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,11,9,15,30.399506834802505,30.399506834802505,03,03,2,1,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
9,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,12,8,10,20.178632414929176,20.178632414929176,02,02,2,1,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
9,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,13,2,16,5.459693302887242,5.459693302887242,03,03,2,1,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
9,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,14,12,12,41.40400600299435,41.40400600299435,03,03,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
9,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,15,7,10,18.163845950694427,18.163845950694427,02,02,2,1,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
9,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,16,16,12,48.47876617218267,48.47876617218267,03,03,2,1,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
9,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,17,14,2,41.55059565736667,41.55059565736667,01,01,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
9,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,18,4,9,10.730886126013766,10.730886126013766,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
9,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,19,9,12,25.240082507818883,25.240082507818883,03,03,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
9,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,14,7,61.13933816435091,61.13933816435091,03,03,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
10,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,1,4,8,9.159412093653842,9.159412093653842,01,01,2,1,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
10,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,2,2,6,1.7966855794276244,1.7966855794276244,01,01,2,1,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
10,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,3,12,8,30.71673381103378,30.71673381103378,01,01,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
10,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,4,14,13,35.78060850687374,35.78060850687374,03,03,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
10,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,5,16,9,48.99008416947852,48.99008416947852,00,00,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
10,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,6,18,9,45.41117421242046,45.41117421242046,00,00,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
10,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,7,10,0,15.899595819471223,15.899595819471223,00,00,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
10,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,8,8,13,21.27012270810832,21.27012270810832,03,03,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
10,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,9,2,7,3.7831421693862297,3.7831421693862297,01,01,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
10,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,10,18,4,36.930913798834375,36.930913798834375,00,00,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
10,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,11,1,9,5.590508964134183,5.590508964134183,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
10,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,12,10,13,24.7436453102405,24.7436453102405,03,03,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
10,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,13,1,6,0.14588379894144315,0.14588379894144315,01,01,2,1,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
10,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,14,12,12,41.81765780305812,41.81765780305812,01,01,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
10,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,15,6,17,10.54895623101062,10.54895623101062,03,03,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
10,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,16,5,6,14.65611323139793,14.65611323139793,01,01,2,1,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
10,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,17,13,11,38.11314460775773,38.11314460775773,01,01,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
10,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,18,18,5,38.634356018897385,38.634356018897385,00,00,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
10,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,19,5,0,7.190343346792584,7.190343346792584,00,00,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
10,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,10,14,26.78009844583989,26.78009844583989,03,03,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
11,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,1,16,16,37.32008430235787,37.32008430235787,03,03,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
11,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,2,4,17,7.230085746420881,7.230085746420881,03,03,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
11,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,3,8,8,27.304208268866596,27.304208268866596,01,01,2,1,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
11,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,4,13,1,22.559240614686253,22.559240614686253,00,00,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h2/bernoulli/targets_20_hipc_h2_bernoulli_025,targets_20_hipc_h2_bernoulli_025
