trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,blocked_task_quarantines,blocked_task_quarantine_time_s,maximum_quarantine_level,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,allocator_calls,allocator_time_ms_total,allocator_time_ms_mean,allocator_time_ms_median,allocator_time_ms_p95,allocator_time_ms_max,allocator_solve_time_ms_total,allocator_solve_time_ms_mean,allocator_solve_time_ms_median,allocator_solve_time_ms_p95,allocator_solve_time_ms_max,candidate_filter_calls,candidate_filter_time_ms_total,candidate_filter_time_ms_mean,candidate_filter_time_ms_median,candidate_filter_time_ms_p95,candidate_filter_time_ms_max,trial_status,stage,environment,parameter,value,setting,algorithm_key,canonical_algorithm,dga_iterations,comm_label,target_count_condition,scenario_generation_seed,scenario_sha256,out_dir,run_id
7,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,02,29,5,0,30,0,0,0,0,0,0.0,0,0,74,59,15,12,0,5,2.3845,0.4769,0.5314,0.6887,0.6887,1.5524,0.31048,0.3392,0.495,0.495,5,0.8321000000000001,0.16642,0.1804,0.1937,0.1937,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h12/ideal/targets_5_hipc_h12_ideal,targets_5_hipc_h12_ideal
7,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,03,1,0,0,2,0,0,0,0,0,0.0,0,0,10,4,6,75,0,96,37.7319,0.39304062500000003,0.38775,0.5208,0.6512,20.3124,0.2115875,0.19929999999999998,0.325,0.4303,96,17.4195,0.181453125,0.19095,0.2072,0.2209,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h12/ideal/targets_5_hipc_h12_ideal,targets_5_hipc_h12_ideal
8,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,00,1,0,0,2,0,0,0,0,0,0.0,0,0,10,4,6,104,0,114,39.8144,0.34924912280701753,0.31405000000000005,0.6429,0.6928,20.3907,0.1788657894736842,0.14129999999999998,0.4277,0.4659,114,19.4237,0.17038333333333333,0.1735,0.2197,0.2655,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h12/ideal/targets_5_hipc_h12_ideal,targets_5_hipc_h12_ideal
8,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,01,3,0,0,4,0,0,0,0,0,0.0,0,0,12,8,4,102,0,109,37.3861,0.34299174311926606,0.3088,0.5172,0.9289,18.7467,0.17198807339449543,0.1415,0.312,0.601,109,18.6394,0.17100366972477063,0.1725,0.2248,0.3279,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h12/ideal/targets_5_hipc_h12_ideal,targets_5_hipc_h12_ideal
8,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,02,34,5,0,35,0,0,0,0,0,0.0,0,0,92,69,23,23,0,8,4.5206,0.565075,0.58515,0.7436,0.7436,2.8981,0.3622625,0.381,0.5253,0.5253,8,1.6225,0.2028125,0.20365,0.2838,0.2838,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h12/ideal/targets_5_hipc_h12_ideal,targets_5_hipc_h12_ideal
8,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,03,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,113,0,117,43.3281,0.37032564102564103,0.3176,0.6734,0.9825,22.6082,0.19323247863247864,0.1434,0.4504,0.6464,117,20.7199,0.1770931623931624,0.1775,0.2353,0.3361,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h12/ideal/targets_5_hipc_h12_ideal,targets_5_hipc_h12_ideal
9,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,00,2,1,0,3,0,0,0,0,0,0.0,0,0,8,6,2,88,0,105,30.2914,0.2884895238095238,0.2697,0.4137,0.7416,13.7937,0.13136857142857142,0.1283,0.2427,0.518,105,16.4977,0.15712095238095236,0.1697,0.194,0.2236,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h12/ideal/targets_5_hipc_h12_ideal,targets_5_hipc_h12_ideal
9,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,01,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,95,0,111,35.5069,0.319881981981982,0.2851,0.5623,1.19,16.9649,0.15283693693693695,0.1316,0.3457,0.9683,111,18.542,0.16704504504504505,0.1722,0.2217,0.4348,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h12/ideal/targets_5_hipc_h12_ideal,targets_5_hipc_h12_ideal
9,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,02,1,0,0,2,0,0,0,0,0,0.0,0,0,10,4,6,86,0,109,32.3584,0.2968660550458716,0.2746,0.5077,0.6884,14.9291,0.13696422018348625,0.13,0.2604,0.4633,109,17.4293,0.15990183486238532,0.1696,0.2117,0.2557,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h12/ideal/targets_5_hipc_h12_ideal,targets_5_hipc_h12_ideal
9,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,03,33,4,0,34,0,0,0,0,0,0.0,0,0,78,67,11,19,0,5,2.5049,0.50098,0.4052,0.7183,0.7183,1.5977,0.31954,0.2569,0.5005,0.5005,5,0.9072,0.18144,0.1802,0.2178,0.2178,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h12/ideal/targets_5_hipc_h12_ideal,targets_5_hipc_h12_ideal
10,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,00,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,90,0,102,31.9251,0.3129911764705882,0.2676,0.6447,0.6953,14.7398,0.1445078431372549,0.09670000000000001,0.4273,0.4541,102,17.1853,0.16848333333333335,0.1733,0.2169,0.2652,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h12/ideal/targets_5_hipc_h12_ideal,targets_5_hipc_h12_ideal
10,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,01,30,4,0,31,0,0,0,0,0,0.0,0,0,71,61,10,21,0,5,2.3086,0.46172,0.3597,0.7591,0.7591,1.4403,0.28806,0.1616,0.5373,0.5373,5,0.8683,0.17365999999999998,0.1976,0.2218,0.2218,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h12/ideal/targets_5_hipc_h12_ideal,targets_5_hipc_h12_ideal
10,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,02,5,1,0,6,0,0,0,0,0,0.0,0,0,19,12,7,72,0,87,23.2231,0.26693218390804596,0.2639,0.3493,0.6433,9.1197,0.10482413793103448,0.0921,0.1469,0.3933,87,14.1034,0.1621080459770115,0.173,0.2002,0.25,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h12/ideal/targets_5_hipc_h12_ideal,targets_5_hipc_h12_ideal
10,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,03,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,90,0,102,32.195,0.31563725490196076,0.2663,0.6523,0.7382,14.9223,0.14629705882352942,0.0952,0.4402,0.4622,102,17.2727,0.16934019607843137,0.1738,0.2149,0.2855,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h12/ideal/targets_5_hipc_h12_ideal,targets_5_hipc_h12_ideal
11,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,00,3,1,0,4,0,0,0,0,0,0.0,0,0,10,8,2,67,0,65,16.7864,0.2582523076923077,0.2607,0.33,0.4477,6.3795,0.09814615384615386,0.0904,0.1471,0.2978,65,10.4069,0.16010615384615384,0.1717,0.1924,0.2129,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h12/ideal/targets_5_hipc_h12_ideal,targets_5_hipc_h12_ideal
11,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,01,2,1,0,3,0,0,0,0,0,0.0,0,0,13,6,7,64,0,68,17.4523,0.2566514705882353,0.26055,0.3441,0.3717,6.6011,0.097075,0.0897,0.1629,0.2197,68,10.8512,0.1595764705882353,0.1714,0.2007,0.2188,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h12/ideal/targets_5_hipc_h12_ideal,targets_5_hipc_h12_ideal
11,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,02,22,3,0,23,0,0,0,0,0,0.0,0,0,54,45,9,24,0,4,1.2182,0.30455,0.2808,0.4322,0.4322,0.673,0.16825,0.1528,0.2611,0.2611,4,0.5452,0.1363,0.1283,0.1711,0.1711,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h12/ideal/targets_5_hipc_h12_ideal,targets_5_hipc_h12_ideal
11,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,03,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,76,0,73,19.222,0.26331506849315073,0.2614,0.3396,0.4551,7.7305,0.1058972602739726,0.0925,0.2027,0.2972,73,11.4915,0.15741780821917808,0.1708,0.1895,0.2111,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h12/ideal/targets_5_hipc_h12_ideal,targets_5_hipc_h12_ideal
12,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,00,29,4,0,30,0,0,0,0,0,0.0,0,0,69,59,10,23,0,5,2.0382,0.40763999999999995,0.2807,0.8378,0.8378,1.2982,0.25964,0.1551,0.5915,0.5915,5,0.74,0.148,0.1256,0.2463,0.2463,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h12/ideal/targets_5_hipc_h12_ideal,targets_5_hipc_h12_ideal
12,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,01,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,90,0,99,23.3686,0.23604646464646464,0.2061,0.6261,0.709,11.0485,0.1116010101010101,0.089,0.4204,0.489,99,12.3201,0.12444545454545454,0.1169,0.2076,0.2389,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h12/ideal/targets_5_hipc_h12_ideal,targets_5_hipc_h12_ideal
12,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,02,4,1,0,5,0,0,0,0,0,0.0,0,0,12,10,2,79,0,87,18.3725,0.21117816091954023,0.2069,0.2735,0.7429,7.8553,0.09029080459770114,0.0898,0.1177,0.5274,87,10.5172,0.12088735632183908,0.1176,0.1432,0.2899,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h12/ideal/targets_5_hipc_h12_ideal,targets_5_hipc_h12_ideal
12,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,03,1,0,0,2,0,0,0,0,0,0.0,0,0,10,4,6,81,0,97,21.7306,0.22402680412371134,0.2061,0.4862,0.6278,9.927200000000001,0.10234226804123712,0.0889,0.2866,0.4198,97,11.8034,0.12168453608247423,0.1169,0.1947,0.236,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h12/ideal/targets_5_hipc_h12_ideal,targets_5_hipc_h12_ideal
13,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,00,5,1,0,6,0,0,0,0,0,0.0,0,0,14,12,2,70,0,76,17.7522,0.2335815789473684,0.17975,0.4183,0.71,7.6912,0.1012,0.0653,0.219,0.4893,76,10.061,0.13238157894736843,0.11335,0.2056,0.2207,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h12/ideal/targets_5_hipc_h12_ideal,targets_5_hipc_h12_ideal
13,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,01,27,4,0,28,0,0,0,0,0,0.0,0,0,69,55,14,16,0,5,2.2487,0.44974,0.5121,0.6127,0.6127,1.3076999999999999,0.26154,0.2468,0.4123,0.4123,5,0.941,0.18819999999999998,0.1974,0.2653,0.2653,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h12/ideal/targets_5_hipc_h12_ideal,targets_5_hipc_h12_ideal
13,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,02,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,83,0,92,25.2091,0.2740119565217391,0.18545,0.6155,0.6432,12.1427,0.13198586956521738,0.06570000000000001,0.4095,0.4319,92,13.0664,0.14202608695652175,0.11855,0.2102,0.2703,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h12/ideal/targets_5_hipc_h12_ideal,targets_5_hipc_h12_ideal
13,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,03,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,83,0,92,25.3138,0.27515,0.18309999999999998,0.6173,0.6911,12.2552,0.13320869565217391,0.0668,0.41,0.4696,92,13.0586,0.1419413043478261,0.11655,0.2093,0.2285,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h12/ideal/targets_5_hipc_h12_ideal,targets_5_hipc_h12_ideal
14,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,00,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,79,0,104,43.1652,0.41505,0.39325,0.6484,0.7757,25.8737,0.24878557692307693,0.21610000000000001,0.4288,0.5221,104,17.2915,0.16626442307692307,0.1484,0.2226,0.2824,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h12/ideal/targets_5_hipc_h12_ideal,targets_5_hipc_h12_ideal
14,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,01,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,79,0,104,43.1484,0.41488846153846154,0.3901,0.6446,0.8883,26.1389,0.2513355769230769,0.20829999999999999,0.4433,0.6822,104,17.0095,0.1635528846153846,0.14595,0.2145,0.3521,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h12/ideal/targets_5_hipc_h12_ideal,targets_5_hipc_h12_ideal
14,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,02,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,79,0,104,43.7998,0.42115192307692306,0.41759999999999997,0.6689,0.7948,26.14,0.25134615384615383,0.23245,0.4366,0.5355,104,17.6598,0.16980576923076923,0.16854999999999998,0.2379,0.3383,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h12/ideal/targets_5_hipc_h12_ideal,targets_5_hipc_h12_ideal
14,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,03,31,5,0,32,0,0,0,0,0,0.0,0,0,78,63,15,3,0,5,2.5034,0.50068,0.5163,0.673,0.673,1.4866,0.29732,0.2991,0.4729,0.4729,5,1.0168,0.20335999999999999,0.1877,0.2814,0.2814,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h12/ideal/targets_5_hipc_h12_ideal,targets_5_hipc_h12_ideal
15,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,00,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,109,0,125,46.9354,0.3754832,0.335,0.6527,0.7211,24.0335,0.192268,0.1531,0.4391,0.5118,125,22.9019,0.18321520000000002,0.1825,0.215,0.2833,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h12/ideal/targets_5_hipc_h12_ideal,targets_5_hipc_h12_ideal
15,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,01,10,2,0,11,0,0,0,0,0,0.0,0,0,30,22,8,80,0,93,30.4699,0.32763333333333333,0.3117,0.4613,0.8718,13.5178,0.145352688172043,0.1339,0.2185,0.6417,93,16.9521,0.18228064516129033,0.1785,0.2255,0.3456,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h12/ideal/targets_5_hipc_h12_ideal,targets_5_hipc_h12_ideal
15,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,02,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,109,0,125,46.8281,0.3746248,0.3329,0.6423,0.7399,24.023,0.192184,0.147,0.4323,0.5289,125,22.8051,0.1824408,0.1803,0.2169,0.2454,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h12/ideal/targets_5_hipc_h12_ideal,targets_5_hipc_h12_ideal
15,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,03,37,3,0,38,0,0,0,0,0,0.0,0,0,79,75,4,32,0,5,2.5216,0.50432,0.4246,0.8299,0.8299,1.5127,0.30254,0.228,0.5858,0.5858,5,1.0089000000000001,0.20178000000000001,0.1973,0.2441,0.2441,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h12/ideal/targets_5_hipc_h12_ideal,targets_5_hipc_h12_ideal
16,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,00,34,5,0,35,0,0,0,0,0,0.0,0,0,84,69,15,3,0,5,2.6828,0.5365599999999999,0.5164,0.7782,0.7782,1.7431,0.34862000000000004,0.3303,0.5706,0.5706,5,0.9397,0.18794,0.1861,0.2076,0.2076,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h12/ideal/targets_5_hipc_h12_ideal,targets_5_hipc_h12_ideal
16,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,01,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,85,0,116,49.6586,0.4280913793103448,0.38149999999999995,0.6346,0.7991,28.1051,0.2422853448275862,0.19605,0.4298,0.5512,116,21.5535,0.18580603448275862,0.1866,0.2133,0.2721,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h12/ideal/targets_5_hipc_h12_ideal,targets_5_hipc_h12_ideal
16,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h12_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,02,0,0,0,1,0,0,0,0,0,0.0,0,0,1,1,0,85,0,116,50.3023,0.4336405172413793,0.3842,0.6478,0.7558,28.6299,0.2468094827586207,0.19775,0.4439,0.5217,116,21.6724,0.18683103448275862,0.18755,0.2198,0.2342,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h12/ideal/targets_5_hipc_h12_ideal,targets_5_hipc_h12_ideal
