trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_index,target_x,target_y,first_completion_time_s,first_completion_sim_time_s,first_found_by_robot,first_finder_robot_id,total_visits,duplicate_visits,completed,trial_status,stage,environment,parameter,value,setting,algorithm_key,canonical_algorithm,comm_label,target_count_condition,scenario_generation_seed,scenario_sha256,out_dir,run_id
3,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,15,10,16,23.130032814876678,23.130032814876678,03,03,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
3,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,16,10,8,27.13977016451072,27.13977016451072,01,01,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
3,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,17,12,0,47.7063210745855,47.7063210745855,00,00,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
3,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,18,6,6,19.20911249111347,19.20911249111347,00,00,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
3,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,19,1,18,0.22142777643624778,0.22142777643624778,03,03,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
3,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,3,12,3.6762572991952,3.6762572991952,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
4,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,1,10,14,33.69506637087548,33.69506637087548,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
4,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,2,3,1,9.840481714963191,9.840481714963191,00,00,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
4,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,3,12,5,32.95558520579939,32.95558520579939,00,00,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
4,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,4,12,17,21.160396878546816,21.160396878546816,03,03,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
4,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,5,17,8,46.92446638534987,46.92446638534987,00,00,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
4,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,6,8,7,25.493357251747433,25.493357251747433,01,01,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
4,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,7,17,13,47.79170162818295,47.79170162818295,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
4,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,8,4,6,5.162681136124022,5.162681136124022,01,01,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
4,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,9,5,18,18.02053475032605,18.02053475032605,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
4,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,10,10,10,34.58211902797468,34.58211902797468,01,01,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
4,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,11,2,2,5.813102135302324,5.813102135302324,00,00,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
4,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,12,8,1,18.640106761340878,18.640106761340878,00,00,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
4,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,13,2,13,3.9531338229643365,3.9531338229643365,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
4,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,14,7,8,21.348029897809354,21.348029897809354,01,01,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
4,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,15,4,17,7.22465332781118,7.22465332781118,03,03,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
4,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,16,2,12,1.922228662525623,1.922228662525623,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
4,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,17,5,4,10.473044900659252,10.473044900659252,01,01,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
4,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,18,11,12,31.926314116309086,31.926314116309086,03,03,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
4,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,19,11,2,25.725190659886742,25.725190659886742,00,00,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
4,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,13,9,41.17288089925589,41.17288089925589,03,03,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
5,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,1,11,10,20.580849939307335,20.580849939307335,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
5,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,2,3,13,12.681451810851685,12.681451810851685,03,03,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
5,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,3,17,2,40.142411027375545,40.142411027375545,00,00,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
5,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,4,10,12,15.205725137135461,15.205725137135461,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
5,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,5,7,0,14.606060116760187,14.606060116760187,00,00,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
5,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,6,1,9,5.529723943231149,5.529723943231149,01,01,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
5,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,7,9,9,30.005697262998332,30.005697262998332,03,03,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
5,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,8,5,1,8.998797300263524,8.998797300263524,00,00,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
5,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,9,12,13,27.962565926253475,27.962565926253475,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
5,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,10,16,10,43.616806570109844,43.616806570109844,03,03,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
5,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,11,17,5,45.65263758079514,45.65263758079514,00,00,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
5,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,12,18,6,48.30951191975945,48.30951191975945,01,01,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
5,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,13,11,11,18.887536748254327,18.887536748254327,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
5,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,14,8,9,28.233617933909915,28.233617933909915,03,03,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
5,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,15,12,2,31.391167891376774,31.391167891376774,00,00,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
5,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,16,8,3,22.275154537891382,22.275154537891382,00,00,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
5,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,17,13,16,35.05899290729562,35.05899290729562,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
5,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,18,1,12,0.1323600403700354,0.1323600403700354,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
5,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,19,8,12,11.912401239754395,11.912401239754395,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
5,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,4,5,18.280779739581675,18.280779739581675,01,01,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
6,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,1,2,9,7.2661176157127585,7.2661176157127585,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
6,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,2,9,11,23.576217824937597,23.576217824937597,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
6,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,3,17,12,45.98133493618073,45.98133493618073,03,03,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
6,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,4,16,3,31.182918203167304,31.182918203167304,00,00,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
6,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,5,18,4,44.97815385556303,44.97815385556303,01,01,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
6,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,6,12,18,26.35814675743633,26.35814675743633,03,03,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
6,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,7,11,8,21.100218492196408,21.100218492196408,01,01,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
6,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,8,14,6,34.64788288053737,34.64788288053737,01,01,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
6,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,9,13,10,32.57999745660674,32.57999745660674,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
6,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,10,4,8,8.816472072799618,8.816472072799618,01,01,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h1/ideal/targets_20_pi_h1_ideal,targets_20_pi_h1_ideal
