trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,blocked_task_quarantines,blocked_task_quarantine_time_s,maximum_quarantine_level,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,allocator_calls,allocator_time_ms_total,allocator_time_ms_mean,allocator_time_ms_median,allocator_time_ms_p95,allocator_time_ms_max,allocator_solve_time_ms_total,allocator_solve_time_ms_mean,allocator_solve_time_ms_median,allocator_solve_time_ms_p95,allocator_solve_time_ms_max,candidate_filter_calls,candidate_filter_time_ms_total,candidate_filter_time_ms_mean,candidate_filter_time_ms_median,candidate_filter_time_ms_p95,candidate_filter_time_ms_max,trial_status,stage,environment,parameter,value,setting,algorithm_key,canonical_algorithm,comm_label,target_count_condition,scenario_generation_seed,scenario_sha256,out_dir,run_id
17,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,03,42,3,3,39,4,0,0,0,0,0.0,0,0,100,85,15,245,57,16,16.814799999999998,1.0509249999999999,0.8038000000000001,3.5877,3.5877,14.4273,0.90170625,0.6648000000000001,2.8388,2.8388,8,2.3875,0.2984375,0.3022,0.4434,0.4434,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,pi,PI,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h2/bernoulli/targets_20_pi_h2_bernoulli_025,targets_20_pi_h2_bernoulli_025
18,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,00,32,5,0,33,0,0,0,0,0,0.0,0,0,79,65,14,200,36,11,14.0316,1.2755999999999998,0.8537,3.5219,3.5219,11.8535,1.077590909090909,0.6623,2.7848,2.7848,8,2.1781,0.2722625,0.23785,0.3845,0.3845,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,pi,PI,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h2/bernoulli/targets_20_pi_h2_bernoulli_025,targets_20_pi_h2_bernoulli_025
18,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,01,32,6,1,32,1,0,0,0,0,0.0,0,0,79,65,14,196,41,12,16.1974,1.3497833333333331,0.9841500000000001,3.8181,3.8181,13.896700000000001,1.1580583333333334,0.8757,3.0819,3.0819,8,2.3007,0.2875875,0.2899,0.3758,0.3758,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,pi,PI,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h2/bernoulli/targets_20_pi_h2_bernoulli_025,targets_20_pi_h2_bernoulli_025
18,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,02,30,7,2,29,2,0,0,0,0,0.0,0,0,78,62,16,206,32,21,20.2234,0.9630190476190477,0.7789,2.5046,3.5169,16.6749,0.7940428571428572,0.4941,2.1411,2.7835,16,3.5485,0.22178125,0.18355,0.3801,0.3801,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,pi,PI,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h2/bernoulli/targets_20_pi_h2_bernoulli_025,targets_20_pi_h2_bernoulli_025
18,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,03,32,2,4,22,11,0,0,0,0,0.0,0,0,80,65,15,206,29,15,15.232099999999999,1.0154733333333332,0.8474,3.5805,3.5805,12.9946,0.8663066666666667,0.845,2.7637,2.7637,9,2.2375,0.2486111111111111,0.2154,0.4652,0.4652,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,pi,PI,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h2/bernoulli/targets_20_pi_h2_bernoulli_025,targets_20_pi_h2_bernoulli_025
19,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,00,42,2,3,30,13,0,0,0,0,0.0,0,0,98,86,12,250,44,14,12.5637,0.897407142857143,0.55765,3.6731,3.6731,10.2709,0.7336357142857143,0.55765,2.9476,2.9476,9,2.2928,0.25475555555555557,0.2035,0.3757,0.3757,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,pi,PI,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h2/bernoulli/targets_20_pi_h2_bernoulli_025,targets_20_pi_h2_bernoulli_025
19,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,01,32,6,0,33,0,1,0,0,0,0.0,0,0,82,66,16,263,48,52,30.4269,0.5851326923076923,0.3962,1.4184,3.3982,22.0863,0.42473653846153847,0.253,1.1777,2.6856,43,8.3406,0.19396744186046513,0.1551,0.322,0.3724,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,pi,PI,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h2/bernoulli/targets_20_pi_h2_bernoulli_025,targets_20_pi_h2_bernoulli_025
19,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,02,42,5,2,31,12,1,1,1,0,0.0,0,0,104,85,19,246,43,15,16.3524,1.09016,0.6527,3.5611,3.5611,13.3083,0.8872199999999999,0.5483,2.8085,2.8085,12,3.0441,0.253675,0.25134999999999996,0.409,0.409,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,pi,PI,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h2/bernoulli/targets_20_pi_h2_bernoulli_025,targets_20_pi_h2_bernoulli_025
19,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,03,42,7,2,32,11,0,1,1,0,0.0,0,0,109,86,23,245,39,16,17.9971,1.12481875,0.9497500000000001,3.4193,3.4193,14.514,0.907125,0.7122999999999999,2.7397,2.7397,14,3.4831,0.24879285714285712,0.2147,0.3886,0.3886,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,pi,PI,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h2/bernoulli/targets_20_pi_h2_bernoulli_025,targets_20_pi_h2_bernoulli_025
20,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,00,37,1,5,25,13,1,1,1,0,0.0,0,0,93,75,18,235,46,14,14.4403,1.03145,0.69315,2.4424,2.4424,11.7703,0.8407357142857144,0.54435,1.9172,1.9172,12,2.67,0.2225,0.22045,0.2661,0.2661,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,pi,PI,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h2/bernoulli/targets_20_pi_h2_bernoulli_025,targets_20_pi_h2_bernoulli_025
20,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,01,35,5,1,33,3,0,4,4,0,0.0,0,0,93,76,17,243,38,16,15.6925,0.98078125,0.67815,2.5817,2.5817,12.9812,0.811325,0.5398000000000001,2.0008,2.0008,12,2.7113,0.22594166666666668,0.2155,0.2947,0.2947,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,pi,PI,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h2/bernoulli/targets_20_pi_h2_bernoulli_025,targets_20_pi_h2_bernoulli_025
20,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,02,37,7,0,38,0,0,1,1,0,0.0,0,0,96,76,20,233,46,15,14.9532,0.9968800000000001,0.9534,2.4729,2.4729,12.2638,0.8175866666666667,0.6603,1.9234,1.9234,12,2.6894,0.22411666666666666,0.2089,0.2758,0.2758,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,pi,PI,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h2/bernoulli/targets_20_pi_h2_bernoulli_025,targets_20_pi_h2_bernoulli_025
20,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,03,37,7,0,35,3,0,0,0,0,0.0,0,0,93,75,18,242,39,16,14.8828,0.930175,0.7297,2.4386,2.4386,12.6137,0.78835625,0.56535,1.8927,1.8927,10,2.2691,0.22691,0.21710000000000002,0.2776,0.2776,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,pi,PI,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h2/bernoulli/targets_20_pi_h2_bernoulli_025,targets_20_pi_h2_bernoulli_025
21,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,00,43,7,0,43,1,0,2,2,0,0.0,0,0,111,89,22,267,44,17,22.3283,1.3134294117647058,1.1132,3.3819,3.3819,17.6758,1.0397529411764705,0.8389,2.6779,2.6779,17,4.6525,0.2736764705882353,0.2662,0.3558,0.3558,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,pi,PI,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h2/bernoulli/targets_20_pi_h2_bernoulli_025,targets_20_pi_h2_bernoulli_025
21,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,01,43,5,1,36,8,2,1,1,0,0.0,0,0,108,89,19,264,50,17,22.3664,1.3156705882352941,0.9067,3.4372,3.4372,18.7025,1.1001470588235294,0.7801,2.6572,2.6572,12,3.6639,0.305325,0.29905,0.435,0.435,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,pi,PI,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h2/bernoulli/targets_20_pi_h2_bernoulli_025,targets_20_pi_h2_bernoulli_025
21,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,02,44,6,4,31,14,0,0,0,0,0.0,0,0,108,89,19,271,44,17,20.0349,1.1785235294117646,0.8406,3.4119,3.4119,16.8959,0.9938764705882354,0.7976,2.7106,2.7106,11,3.1390000000000002,0.2853636363636364,0.2783,0.3527,0.3527,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,pi,PI,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h2/bernoulli/targets_20_pi_h2_bernoulli_025,targets_20_pi_h2_bernoulli_025
21,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,03,36,2,7,19,18,3,3,3,0,0.0,0,0,96,76,20,276,50,43,38.2109,0.8886255813953489,0.5898,1.8884,3.5336,27.9743,0.6505651162790698,0.3709,1.5524,2.7696,41,10.2366,0.2496731707317073,0.2265,0.3465,0.4095,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,pi,PI,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h2/bernoulli/targets_20_pi_h2_bernoulli_025,targets_20_pi_h2_bernoulli_025
22,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,00,40,6,1,40,1,0,2,2,0,0.0,0,0,96,81,15,219,51,15,16.2403,1.0826866666666668,0.8431,3.5106,3.5106,14.044699999999999,0.9363133333333332,0.7408,2.7794,2.7794,8,2.1956,0.27445,0.28545,0.374,0.374,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,pi,PI,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h2/bernoulli/targets_20_pi_h2_bernoulli_025,targets_20_pi_h2_bernoulli_025
22,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,01,30,1,4,23,8,0,0,0,0,0.0,0,0,79,62,17,245,41,49,34.3691,0.7014102040816327,0.4621,2.6007,3.6034,25.6652,0.5237795918367346,0.3099,2.0036,2.8581,44,8.7039,0.1978159090909091,0.16805,0.3692,0.3757,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,pi,PI,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h2/bernoulli/targets_20_pi_h2_bernoulli_025,targets_20_pi_h2_bernoulli_025
22,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,02,39,8,0,37,3,0,1,1,0,0.0,0,0,99,80,19,232,34,16,20.4084,1.275525,0.7585999999999999,3.6278,3.6278,17.2657,1.07910625,0.72895,2.8903,2.8903,11,3.1427,0.2857,0.2929,0.372,0.372,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,pi,PI,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h2/bernoulli/targets_20_pi_h2_bernoulli_025,targets_20_pi_h2_bernoulli_025
22,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,03,37,5,1,34,4,1,0,0,0,0.0,0,0,92,76,16,236,38,28,23.1748,0.8276714285714286,0.5419,2.636,3.4959,18.8891,0.6746107142857143,0.37865000000000004,2.2719,2.7868,21,4.2857,0.2040809523809524,0.1669,0.3571,0.3641,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,pi,PI,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h2/bernoulli/targets_20_pi_h2_bernoulli_025,targets_20_pi_h2_bernoulli_025
23,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,00,31,5,0,32,0,1,3,1,1,5.0,1,0,81,65,16,205,32,13,14.4295,1.1099615384615384,1.0439,2.316,2.316,11.9611,0.9200846153846154,0.7454,1.8088,1.8088,11,2.4684,0.2244,0.2323,0.2553,0.2553,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,pi,PI,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h2/bernoulli/targets_20_pi_h2_bernoulli_025,targets_20_pi_h2_bernoulli_025
23,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,01,31,4,1,31,1,0,1,1,0,0.0,0,0,79,63,16,200,40,15,14.973,0.9982000000000001,0.6939,2.4685,2.4685,12.6604,0.8440266666666666,0.6812,1.9583,1.9583,10,2.3125999999999998,0.23125999999999997,0.2402,0.2557,0.2557,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,pi,PI,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h2/bernoulli/targets_20_pi_h2_bernoulli_025,targets_20_pi_h2_bernoulli_025
23,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,02,32,4,1,32,1,0,0,0,0,0.0,0,0,78,65,13,195,46,16,12.7696,0.7981,0.5468500000000001,2.3765,2.3765,11.1431,0.69644375,0.5468500000000001,1.8381,1.8381,7,1.6265,0.23235714285714287,0.2493,0.2789,0.2789,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,pi,PI,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h2/bernoulli/targets_20_pi_h2_bernoulli_025,targets_20_pi_h2_bernoulli_025
23,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,03,32,7,0,33,0,2,1,1,0,0.0,0,0,81,65,16,200,37,16,15.4926,0.9682875,0.5649500000000001,2.9756,2.9756,12.8958,0.8059875,0.5359499999999999,2.319,2.319,11,2.5968,0.23607272727272727,0.2091,0.3964,0.3964,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,pi,PI,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h2/bernoulli/targets_20_pi_h2_bernoulli_025,targets_20_pi_h2_bernoulli_025
24,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,00,34,6,0,35,0,0,0,0,0,0.0,0,0,82,69,13,214,37,17,12.362,0.7271764705882353,0.5203,2.2524,2.2524,10.5088,0.618164705882353,0.5048,1.7342,1.7342,9,1.8532,0.2059111111111111,0.1987,0.2657,0.2657,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,pi,PI,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h2/bernoulli/targets_20_pi_h2_bernoulli_025,targets_20_pi_h2_bernoulli_025
24,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,01,34,4,3,30,5,1,0,0,0,0.0,0,0,85,69,16,206,41,15,13.1778,0.87852,0.5899,2.263,2.263,11.2365,0.7491,0.5433,1.7538,1.7538,9,1.9413,0.2157,0.2131,0.2548,0.2548,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,pi,PI,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h2/bernoulli/targets_20_pi_h2_bernoulli_025,targets_20_pi_h2_bernoulli_025
24,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,02,34,5,0,35,0,2,0,0,0,0.0,0,0,85,69,16,223,25,17,14.1588,0.832870588235294,0.5219,2.3712,2.3712,11.8354,0.6962,0.4907,1.8606,1.8606,11,2.3234,0.2112181818181818,0.2096,0.2579,0.2579,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,pi,PI,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h2/bernoulli/targets_20_pi_h2_bernoulli_025,targets_20_pi_h2_bernoulli_025
24,known_visit,PI,bernoulli,drop_0.25,19,361,4,20,targets_20_pi_h2_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,03,33,5,0,33,1,0,0,0,0,0.0,0,0,81,67,14,201,50,14,13.0404,0.9314571428571429,0.71715,2.4361,2.4361,11.1955,0.7996785714285713,0.6367,1.8973,1.8973,8,1.8449,0.2306125,0.2224,0.2729,0.2729,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,pi,PI,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h2/bernoulli/targets_20_pi_h2_bernoulli_025,targets_20_pi_h2_bernoulli_025
0,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,00,20,2,0,20,1,0,0,0,0,0.0,0,0,49,42,7,218,0,50,34.5113,0.690226,0.5644,1.1473,3.5361,24.9864,0.499728,0.40605,0.9416,2.8073,44,9.5249,0.216475,0.21610000000000001,0.3617,0.3903,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h2/ideal/targets_20_pi_h2_ideal,targets_20_pi_h2_ideal
0,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,01,27,5,0,28,0,0,0,0,0,0.0,0,0,64,56,8,203,0,33,21.5224,0.6521939393939394,0.4691,1.5299,3.6698,16.947499999999998,0.513560606060606,0.3455,1.3114,2.8905,23,4.5749,0.19890869565217392,0.1553,0.3618,0.4175,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h2/ideal/targets_20_pi_h2_ideal,targets_20_pi_h2_ideal
0,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,02,31,6,0,32,0,1,0,0,0,0.0,0,0,78,63,15,190,0,17,16.7399,0.9846999999999999,0.7508,3.5773,3.5773,14.4517,0.8501000000000001,0.6155,2.8205,2.8205,9,2.2882000000000002,0.2542444444444445,0.2142,0.3901,0.3901,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h2/ideal/targets_20_pi_h2_ideal,targets_20_pi_h2_ideal
0,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,03,30,7,1,30,1,0,0,0,0,0.0,0,0,77,62,15,190,0,24,20.2336,0.8430666666666666,0.6035999999999999,2.4605,3.5421,16.1804,0.6741833333333332,0.48529999999999995,2.1,2.7455,18,4.0532,0.2251777777777778,0.19935,0.4285,0.4285,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h2/ideal/targets_20_pi_h2_ideal,targets_20_pi_h2_ideal
1,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,00,16,5,0,17,0,0,0,0,0,0.0,0,0,45,34,11,177,0,64,44.4143,0.6939734375,0.62975,1.1363,3.5362,31.4571,0.4915171875,0.40700000000000003,0.9261,2.8117,58,12.9572,0.22340000000000002,0.22615,0.3617,0.3628,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h2/ideal/targets_20_pi_h2_ideal,targets_20_pi_h2_ideal
1,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,01,31,6,0,31,1,0,0,0,0,0.0,0,0,74,63,11,149,0,17,15.8118,0.9301058823529411,0.5987,3.4749,3.4749,13.751100000000001,0.8088882352941177,0.4883,2.7389,2.7389,7,2.0606999999999998,0.29438571428571425,0.2941,0.4075,0.4075,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h2/ideal/targets_20_pi_h2_ideal,targets_20_pi_h2_ideal
1,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,02,25,6,0,26,0,0,0,0,0,0.0,0,0,62,52,10,160,0,32,23.6078,0.73774375,0.54335,2.4251,3.5571,18.2211,0.569409375,0.33299999999999996,2.0238,2.8186,25,5.3867,0.21546800000000002,0.2127,0.3804,0.4013,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h2/ideal/targets_20_pi_h2_ideal,targets_20_pi_h2_ideal
1,known_visit,PI,ideal,1.0,19,361,4,20,targets_20_pi_h2_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,03,15,3,0,15,1,0,0,0,0,0.0,0,0,42,32,10,180,0,67,52.0232,0.776465671641791,0.62,0.9735,9.6171,38.3124,0.5718268656716418,0.4089,0.8683,8.7122,61,13.7108,0.22476721311475412,0.2243,0.3309,0.5043,completed,target_load_horizon_pilot,known,commitment_horizon,2,h2,pi,PI,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h2/ideal/targets_20_pi_h2_ideal,targets_20_pi_h2_ideal
