target_count,algorithm,comm_label,horizon,metric,metric_display,available,n,mean,median,standard_deviation,standard_error,minimum,maximum,required_metric
5,HIPC,ideal,3,target_workload_gini,Target-workload Gini,1,25,0.534,0.55,0.114309521329882,0.0228619042659763,0.15,0.65,0
5,HIPC,ideal,3,total_messages,Total messages,1,25,100.88,98,21.8504767301158,4.37009534602317,75,176,0
5,HIPC,ideal,3,total_team_steps,Total team steps,1,25,38.04,38,7.16751932912171,1.43350386582434,26,52,1
5,HIPC,ideal,5,active_robot_count,Active robots completing at least one target,1,25,1.76,2,0.778888096369862,0.155777619273972,1,4,0
5,HIPC,ideal,5,allocation_messages,Allocation messages,1,25,18.08,17,4.56362429069995,0.912724858139991,12,33,0
5,HIPC,ideal,5,allocator_time_ms,Allocator computation time (ms),1,25,84.886728,79.5175,32.1365364629773,6.42730729259545,18.1619,152.7533,0
5,HIPC,ideal,5,final_completion_time,Final simulated mission-completion time (s),1,25,48.3033388765933,47.9450454468452,12.9814461053799,2.59628922107598,17.328288789007,77.0726370971313,0
5,HIPC,ideal,5,max_individual_steps,Maximum individual movement workload (steps),1,25,28.52,28,7.41125270562721,1.48225054112544,11,45,0
5,HIPC,ideal,5,max_robot_steps,Makespan (maximum robot steps),1,25,28.52,28,7.41125270562721,1.48225054112544,11,45,1
5,HIPC,ideal,5,max_target_workload,Maximum target workload on one robot,1,25,4.08,4,0.90921211313239,0.181842422626478,2,5,0
5,HIPC,ideal,5,movement_workload_gini,Movement-workload Gini,1,25,0.584477844214635,0.608974358974359,0.101625713895524,0.0203251427791047,0.205882352941176,0.688775510204082,0
5,HIPC,ideal,5,target_workload_gini,Target-workload Gini,1,25,0.638,0.65,0.139403491108843,0.0278806982217686,0.15,0.75,0
5,HIPC,ideal,5,total_messages,Total messages,1,25,90.84,87,11.2904089090402,2.25808178180803,75,117,0
5,HIPC,ideal,5,total_team_steps,Total team steps,1,25,33.72,32,5.14392845984467,1.02878569196893,27,47,1
5,HIPC,ideal,8,active_robot_count,Active robots completing at least one target,1,25,1.76,2,0.778888096369862,0.155777619273972,1,4,0
5,HIPC,ideal,8,allocation_messages,Allocation messages,1,25,18.08,17,4.56362429069995,0.912724858139991,12,33,0
5,HIPC,ideal,8,allocator_time_ms,Allocator computation time (ms),1,25,89.589904,89.3547,36.8867991547279,7.37735983094557,20.5006,151.8324,0
5,HIPC,ideal,8,final_completion_time,Final simulated mission-completion time (s),1,25,48.3033388765933,47.9450454468452,12.9814461053799,2.59628922107598,17.328288789007,77.0726370971313,0
5,HIPC,ideal,8,max_individual_steps,Maximum individual movement workload (steps),1,25,28.52,28,7.41125270562721,1.48225054112544,11,45,0
5,HIPC,ideal,8,max_robot_steps,Makespan (maximum robot steps),1,25,28.52,28,7.41125270562721,1.48225054112544,11,45,1
5,HIPC,ideal,8,max_target_workload,Maximum target workload on one robot,1,25,4.08,4,0.90921211313239,0.181842422626478,2,5,0
5,HIPC,ideal,8,movement_workload_gini,Movement-workload Gini,1,25,0.584477844214635,0.608974358974359,0.101625713895524,0.0203251427791047,0.205882352941176,0.688775510204082,0
5,HIPC,ideal,8,target_workload_gini,Target-workload Gini,1,25,0.638,0.65,0.139403491108843,0.0278806982217686,0.15,0.75,0
5,HIPC,ideal,8,total_messages,Total messages,1,25,90.84,87,11.2904089090402,2.25808178180803,75,117,0
5,HIPC,ideal,8,total_team_steps,Total team steps,1,25,33.72,32,5.14392845984467,1.02878569196893,27,47,1
5,HIPC,ideal,12,active_robot_count,Active robots completing at least one target,1,25,1.76,2,0.778888096369862,0.155777619273972,1,4,0
5,HIPC,ideal,12,allocation_messages,Allocation messages,1,25,18.08,17,4.56362429069995,0.912724858139991,12,33,0
5,HIPC,ideal,12,allocator_time_ms,Allocator computation time (ms),1,25,87.719716,82.2874,35.9498012505596,7.18996025011191,15.8288,157.1324,0
5,HIPC,ideal,12,final_completion_time,Final simulated mission-completion time (s),1,25,48.3033388765933,47.9450454468452,12.9814461053799,2.59628922107598,17.328288789007,77.0726370971313,0
5,HIPC,ideal,12,max_individual_steps,Maximum individual movement workload (steps),1,25,28.52,28,7.41125270562721,1.48225054112544,11,45,0
5,HIPC,ideal,12,max_robot_steps,Makespan (maximum robot steps),1,25,28.52,28,7.41125270562721,1.48225054112544,11,45,1
5,HIPC,ideal,12,max_target_workload,Maximum target workload on one robot,1,25,4.08,4,0.90921211313239,0.181842422626478,2,5,0
5,HIPC,ideal,12,movement_workload_gini,Movement-workload Gini,1,25,0.584477844214635,0.608974358974359,0.101625713895524,0.0203251427791047,0.205882352941176,0.688775510204082,0
5,HIPC,ideal,12,target_workload_gini,Target-workload Gini,1,25,0.638,0.65,0.139403491108843,0.0278806982217686,0.15,0.75,0
5,HIPC,ideal,12,total_messages,Total messages,1,25,90.84,87,11.2904089090402,2.25808178180803,75,117,0
5,HIPC,ideal,12,total_team_steps,Total team steps,1,25,33.72,32,5.14392845984467,1.02878569196893,27,47,1
5,PI,bernoulli_025,1,active_robot_count,Active robots completing at least one target,1,25,3.2,3,0.645497224367903,0.129099444873581,2,4,0
5,PI,bernoulli_025,1,allocation_messages,Allocation messages,1,25,14.84,13,3.95474398665704,0.790948797331408,10,24,0
5,PI,bernoulli_025,1,allocator_time_ms,Allocator computation time (ms),1,25,22.228352,14.5743,14.267531509898,2.85350630197961,8.0715,61.1274,0
5,PI,bernoulli_025,1,final_completion_time,Final simulated mission-completion time (s),1,25,35.7514240313934,36.4753864298455,6.43866968856744,1.28773393771349,21.4631498835737,49.2172890555066,0
5,PI,bernoulli_025,1,max_individual_steps,Maximum individual movement workload (steps),1,25,21.4,22,3.66287682930599,0.732575365861197,13,29,0
5,PI,bernoulli_025,1,max_robot_steps,Makespan (maximum robot steps),1,25,21.4,22,3.66287682930599,0.732575365861197,13,29,1
5,PI,bernoulli_025,1,max_target_workload,Maximum target workload on one robot,1,25,2.36,2,0.568624070307733,0.113724814061547,2,4,0
5,PI,bernoulli_025,1,movement_workload_gini,Movement-workload Gini,1,25,0.0869240918134838,0.0741758241758241,0.0631484761193462,0.0126296952238692,0.0111111111111111,0.233870967741935,0
5,PI,bernoulli_025,1,target_workload_gini,Target-workload Gini,1,25,0.334,0.35,0.1491084616423,0.0298216923284601,0.15,0.65,0
5,PI,bernoulli_025,1,total_messages,Total messages,1,25,172.52,176,28.5906744703,5.71813489406001,112,228,0
5,PI,bernoulli_025,1,total_team_steps,Total team steps,1,25,75.56,78,13.967462188959,2.7934924377918,48,103,1
5,PI,bernoulli_025,2,active_robot_count,Active robots completing at least one target,1,25,3.12,3,0.525991127935317,0.105198225587063,2,4,0
5,PI,bernoulli_025,2,allocation_messages,Allocation messages,1,25,25.4,24,4.70814896394185,0.941629792788369,19,35,0
5,PI,bernoulli_025,2,allocator_time_ms,Allocator computation time (ms),1,25,46.604416,43.2064,31.6913500268433,6.33827000536866,11.4066,154.5444,0
5,PI,bernoulli_025,2,final_completion_time,Final simulated mission-completion time (s),1,25,38.8414294886524,38.9789291612229,11.2541295229542,2.25082590459083,24.326097060156,75.0594885925942,0
5,PI,bernoulli_025,2,max_individual_steps,Maximum individual movement workload (steps),1,25,22.64,22,6.07508573327708,1.21501714665542,15,41,0
5,PI,bernoulli_025,2,max_robot_steps,Makespan (maximum robot steps),1,25,22.64,22,6.07508573327708,1.21501714665542,15,41,1
5,PI,bernoulli_025,2,max_target_workload,Maximum target workload on one robot,1,25,2.28,2,0.458257569495584,0.0916515138991168,2,3,0
5,PI,bernoulli_025,2,movement_workload_gini,Movement-workload Gini,1,25,0.164213747948878,0.155797101449275,0.0944448876407188,0.0188889775281438,0.0234375,0.338235294117647,0
5,PI,bernoulli_025,2,target_workload_gini,Target-workload Gini,1,25,0.346,0.35,0.117189305541646,0.0234378611083293,0.15,0.55,0
5,PI,bernoulli_025,2,total_messages,Total messages,1,25,167.68,170,29.4416371827383,5.88832743654766,129,237,0
5,PI,bernoulli_025,2,total_team_steps,Total team steps,1,25,67.44,68,13.0418556961807,2.60837113923613,49,101,1
5,PI,bernoulli_025,3,active_robot_count,Active robots completing at least one target,1,25,2.88,3,0.665832811847939,0.133166562369588,2,4,0
5,PI,bernoulli_025,3,allocation_messages,Allocation messages,1,25,34.92,33,9.2597696155646,1.85195392311292,20,52,0
5,PI,bernoulli_025,3,allocator_time_ms,Allocator computation time (ms),1,25,75.844896,66.9087,36.064981742861,7.21299634857221,22.3895,155.7891,0
5,PI,bernoulli_025,3,final_completion_time,Final simulated mission-completion time (s),1,25,46.3068945828369,41.8048476177772,14.3429755633145,2.8685951126629,24.4058938334875,77.4664300772329,0
5,PI,bernoulli_025,3,max_individual_steps,Maximum individual movement workload (steps),1,25,26.92,25,7.44938476206816,1.48987695241363,15,44,0
5,PI,bernoulli_025,3,max_robot_steps,Makespan (maximum robot steps),1,25,26.92,25,7.44938476206816,1.48987695241363,15,44,1
5,PI,bernoulli_025,3,max_target_workload,Maximum target workload on one robot,1,25,2.72,3,0.678232998312527,0.135646599662505,2,4,0
5,PI,bernoulli_025,3,movement_workload_gini,Movement-workload Gini,1,25,0.265486459886588,0.25,0.103033812081629,0.0206067624163258,0.064516129032258,0.482758620689655,0
5,PI,bernoulli_025,3,target_workload_gini,Target-workload Gini,1,25,0.418,0.45,0.151986841535707,0.0303973683071413,0.15,0.65,0
5,PI,bernoulli_025,3,total_messages,Total messages,1,25,172.2,164,41.5622023798868,8.31244047597736,105,272,0
5,PI,bernoulli_025,3,total_team_steps,Total team steps,1,25,64.64,61,16.5350133555031,3.30700267110062,35,105,1
5,PI,bernoulli_025,5,active_robot_count,Active robots completing at least one target,1,25,2.76,3,0.778888096369862,0.155777619273972,1,4,0
5,PI,bernoulli_025,5,allocation_messages,Allocation messages,1,25,44.48,43,10.5913486708099,2.11826973416198,30,74,0
5,PI,bernoulli_025,5,allocator_time_ms,Allocator computation time (ms),1,25,142.396136,112.1302,115.611029197621,23.1222058395243,33.8588,554.8531,0
5,PI,bernoulli_025,5,final_completion_time,Final simulated mission-completion time (s),1,25,60.5566660401837,49.2185835795052,36.531385584608,7.3062771169216,17.5386939124288,175.520223694826,0
5,PI,bernoulli_025,5,max_individual_steps,Maximum individual movement workload (steps),1,25,34.04,29,18.5685217505325,3.71370435010651,11,94,0
5,PI,bernoulli_025,5,max_robot_steps,Makespan (maximum robot steps),1,25,34.04,29,18.5685217505325,3.71370435010651,11,94,1
5,PI,bernoulli_025,5,max_target_workload,Maximum target workload on one robot,1,25,2.88,3,0.92736184954957,0.185472369909914,2,5,0
5,PI,bernoulli_025,5,movement_workload_gini,Movement-workload Gini,1,25,0.30963125009237,0.317164179104478,0.105390440306942,0.0210780880613884,0.108108108108108,0.589622641509434,0
5,PI,bernoulli_025,5,target_workload_gini,Target-workload Gini,1,25,0.442,0.45,0.180092568789868,0.0360185137579736,0.15,0.75,0
5,PI,bernoulli_025,5,total_messages,Total messages,1,25,195.48,181,57.9274834023828,11.5854966804766,113,359,0
5,PI,bernoulli_025,5,total_team_steps,Total team steps,1,25,70.6,69,24.576411454889,4.9152822909778,33,137,1
5,PI,bernoulli_025,8,active_robot_count,Active robots completing at least one target,1,25,2.76,3,0.778888096369862,0.155777619273972,1,4,0
5,PI,bernoulli_025,8,allocation_messages,Allocation messages,1,25,44.48,43,10.5913486708099,2.11826973416198,30,74,0
5,PI,bernoulli_025,8,allocator_time_ms,Allocator computation time (ms),1,25,134.023396,98.2163,107.568829202781,21.5137658405562,24.4179,513.4711,0
5,PI,bernoulli_025,8,final_completion_time,Final simulated mission-completion time (s),1,25,60.5566660401837,49.2185835795052,36.531385584608,7.3062771169216,17.5386939124288,175.520223694826,0
5,PI,bernoulli_025,8,max_individual_steps,Maximum individual movement workload (steps),1,25,34.04,29,18.5685217505325,3.71370435010651,11,94,0
5,PI,bernoulli_025,8,max_robot_steps,Makespan (maximum robot steps),1,25,34.04,29,18.5685217505325,3.71370435010651,11,94,1
5,PI,bernoulli_025,8,max_target_workload,Maximum target workload on one robot,1,25,2.88,3,0.92736184954957,0.185472369909914,2,5,0
5,PI,bernoulli_025,8,movement_workload_gini,Movement-workload Gini,1,25,0.30963125009237,0.317164179104478,0.105390440306942,0.0210780880613884,0.108108108108108,0.589622641509434,0
5,PI,bernoulli_025,8,target_workload_gini,Target-workload Gini,1,25,0.442,0.45,0.180092568789868,0.0360185137579736,0.15,0.75,0
5,PI,bernoulli_025,8,total_messages,Total messages,1,25,195.48,181,57.9274834023828,11.5854966804766,113,359,0
5,PI,bernoulli_025,8,total_team_steps,Total team steps,1,25,70.6,69,24.576411454889,4.9152822909778,33,137,1
5,PI,bernoulli_025,12,active_robot_count,Active robots completing at least one target,1,25,2.76,3,0.778888096369862,0.155777619273972,1,4,0
5,PI,bernoulli_025,12,allocation_messages,Allocation messages,1,25,44.48,43,10.5913486708099,2.11826973416198,30,74,0
5,PI,bernoulli_025,12,allocator_time_ms,Allocator computation time (ms),1,25,131.781324,106.4218,105.847575468947,21.1695150937894,29.8073,547.7477,0
5,PI,bernoulli_025,12,final_completion_time,Final simulated mission-completion time (s),1,25,60.5566660401837,49.2185835795052,36.531385584608,7.3062771169216,17.5386939124288,175.520223694826,0
5,PI,bernoulli_025,12,max_individual_steps,Maximum individual movement workload (steps),1,25,34.04,29,18.5685217505325,3.71370435010651,11,94,0
5,PI,bernoulli_025,12,max_robot_steps,Makespan (maximum robot steps),1,25,34.04,29,18.5685217505325,3.71370435010651,11,94,1
5,PI,bernoulli_025,12,max_target_workload,Maximum target workload on one robot,1,25,2.88,3,0.92736184954957,0.185472369909914,2,5,0
5,PI,bernoulli_025,12,movement_workload_gini,Movement-workload Gini,1,25,0.30963125009237,0.317164179104478,0.105390440306942,0.0210780880613884,0.108108108108108,0.589622641509434,0
5,PI,bernoulli_025,12,target_workload_gini,Target-workload Gini,1,25,0.442,0.45,0.180092568789868,0.0360185137579736,0.15,0.75,0
5,PI,bernoulli_025,12,total_messages,Total messages,1,25,195.48,181,57.9274834023828,11.5854966804766,113,359,0
5,PI,bernoulli_025,12,total_team_steps,Total team steps,1,25,70.6,69,24.576411454889,4.9152822909778,33,137,1
5,PI,ideal,1,active_robot_count,Active robots completing at least one target,1,25,3.2,3,0.577350269189626,0.115470053837925,2,4,0
5,PI,ideal,1,allocation_messages,Allocation messages,1,25,16.64,15,5.32196705488989,1.06439341097798,10,33,0
5,PI,ideal,1,allocator_time_ms,Allocator computation time (ms),1,25,40.523692,32.6806,18.2202600156374,3.64405200312747,20.3363,87.6616,0
5,PI,ideal,1,final_completion_time,Final simulated mission-completion time (s),1,25,32.4278665146545,33.1625520612657,5.33116396696579,1.06623279339316,17.3481528024999,39.4825055413341,0
5,PI,ideal,1,max_individual_steps,Maximum individual movement workload (steps),1,25,19.56,20,3.00111090542597,0.600222181085193,11,24,0
5,PI,ideal,1,max_robot_steps,Makespan (maximum robot steps),1,25,19.56,20,3.00111090542597,0.600222181085193,11,24,1
5,PI,ideal,1,max_target_workload,Maximum target workload on one robot,1,25,2.44,2,0.506622805119022,0.101324561023804,2,3,0
5,PI,ideal,1,movement_workload_gini,Movement-workload Gini,1,25,0.162884985761178,0.1328125,0.0920230303205076,0.0184046060641015,0.0382352941176471,0.391025641025641,0
5,PI,ideal,1,target_workload_gini,Target-workload Gini,1,25,0.346,0.35,0.136869767784319,0.0273739535568637,0.15,0.55,0
5,PI,ideal,1,total_messages,Total messages,1,25,137.48,136,30.6881084461066,6.13762168922132,83,201,0
5,PI,ideal,1,total_team_steps,Total team steps,1,25,56.84,57,13.7437258412703,2.74874516825405,33,83,1
5,PI,ideal,2,active_robot_count,Active robots completing at least one target,1,25,3.04,3,0.675771164423776,0.135154232884755,2,4,0
5,PI,ideal,2,allocation_messages,Allocation messages,1,25,20.36,20,5.75818258365143,1.15163651673029,11,39,0
5,PI,ideal,2,allocator_time_ms,Allocator computation time (ms),1,25,80.98306,77.9656,19.2454399762429,3.84908799524857,51.1617,118.017,0
5,PI,ideal,2,final_completion_time,Final simulated mission-completion time (s),1,25,38.6405034202429,38.2926009810798,5.55228121716265,1.11045624343253,26.7873934443541,48.177287431144,0
5,PI,ideal,2,max_individual_steps,Maximum individual movement workload (steps),1,25,23.16,23,3.23625297733866,0.647250595467732,16,29,0
5,PI,ideal,2,max_robot_steps,Makespan (maximum robot steps),1,25,23.16,23,3.23625297733866,0.647250595467732,16,29,1
5,PI,ideal,2,max_target_workload,Maximum target workload on one robot,1,25,2.6,3,0.577350269189626,0.115470053837925,2,4,0
5,PI,ideal,2,movement_workload_gini,Movement-workload Gini,1,25,0.34700888341719,0.342592592592593,0.0905927923990632,0.0181185584798126,0.162280701754386,0.506410256410256,0
5,PI,ideal,2,target_workload_gini,Target-workload Gini,1,25,0.382,0.45,0.151986841535707,0.0303973683071413,0.15,0.65,0
5,PI,ideal,2,total_messages,Total messages,1,25,117.04,113,18.2333942716837,3.64667885433673,90,158,0
5,PI,ideal,2,total_team_steps,Total team steps,1,25,44.8,44,7.82623792124926,1.56524758424985,31,60,1
5,PI,ideal,3,active_robot_count,Active robots completing at least one target,1,25,2.64,3,0.568624070307733,0.113724814061547,2,4,0
5,PI,ideal,3,allocation_messages,Allocation messages,1,25,24.04,24,5.46565031202448,1.0931300624049,16,37,0
5,PI,ideal,3,allocator_time_ms,Allocator computation time (ms),1,25,107.83144,104.7339,29.1294517045321,5.82589034090642,33.0851,152.0866,0
5,PI,ideal,3,final_completion_time,Final simulated mission-completion time (s),1,25,44.3422139087419,43.9069976691345,10.1667507454419,2.03335014908838,17.5697915893376,61.6949543319284,0
5,PI,ideal,3,max_individual_steps,Maximum individual movement workload (steps),1,25,26.36,26,5.76541412215983,1.15308282443197,11,36,0
5,PI,ideal,3,max_robot_steps,Makespan (maximum robot steps),1,25,26.36,26,5.76541412215983,1.15308282443197,11,36,1
5,PI,ideal,3,max_target_workload,Maximum target workload on one robot,1,25,2.88,3,0.6,0.12,2,4,0
5,PI,ideal,3,movement_workload_gini,Movement-workload Gini,1,25,0.442738065609801,0.447916666666667,0.0844140712866701,0.016882814257334,0.205882352941176,0.598837209302326,0
5,PI,ideal,3,target_workload_gini,Target-workload Gini,1,25,0.47,0.45,0.115470053837925,0.023094010767585,0.15,0.65,0
5,PI,ideal,3,total_messages,Total messages,1,25,117.12,116,18.1115064714857,3.62230129429713,86,153,0
5,PI,ideal,3,total_team_steps,Total team steps,1,25,43.12,41,9.01535726783285,1.80307145356657,28,60,1
5,PI,ideal,5,active_robot_count,Active robots completing at least one target,1,25,2.12,2,0.781024967590666,0.156204993518133,1,4,0
5,PI,ideal,5,allocation_messages,Allocation messages,1,25,26.44,26,8.11418511004032,1.62283702200806,17,53,0
5,PI,ideal,5,allocator_time_ms,Allocator computation time (ms),1,25,165.2664,162.504,56.3449364587005,11.2689872917401,64.2057,272.4307,0
5,PI,ideal,5,final_completion_time,Final simulated mission-completion time (s),1,25,53.6250449375291,52.8438693361763,14.8576892827791,2.97153785655582,26.9363638364952,88.2602411439692,0
5,PI,ideal,5,max_individual_steps,Maximum individual movement workload (steps),1,25,31.6,31,8.55375161357089,1.71075032271418,16,51,0
5,PI,ideal,5,max_robot_steps,Makespan (maximum robot steps),1,25,31.6,31,8.55375161357089,1.71075032271418,16,51,1
5,PI,ideal,5,max_target_workload,Maximum target workload on one robot,1,25,3.76,4,0.879393730551528,0.175878746110306,2,5,0
5,PI,ideal,5,movement_workload_gini,Movement-workload Gini,1,25,0.550121200062782,0.557692307692308,0.103826199060304,0.0207652398120608,0.331632653061225,0.6875,0
5,PI,ideal,5,target_workload_gini,Target-workload Gini,1,25,0.59,0.65,0.147196014438797,0.0294392028877595,0.15,0.75,0
5,PI,ideal,5,total_messages,Total messages,1,25,113.16,114,18.2817759895841,3.65635519791682,83,150,0
5,PI,ideal,5,total_team_steps,Total team steps,1,25,40.32,40,7.88838809052056,1.57767761810411,26,57,1
5,PI,ideal,8,active_robot_count,Active robots completing at least one target,1,25,2.12,2,0.781024967590666,0.156204993518133,1,4,0
5,PI,ideal,8,allocation_messages,Allocation messages,1,25,26.44,26,8.11418511004032,1.62283702200806,17,53,0
5,PI,ideal,8,allocator_time_ms,Allocator computation time (ms),1,25,160.010876,152.818,53.9906317262795,10.7981263452559,78.7347,285.2657,0
5,PI,ideal,8,final_completion_time,Final simulated mission-completion time (s),1,25,53.6250449375291,52.8438693361763,14.8576892827791,2.97153785655582,26.9363638364952,88.2602411439692,0
5,PI,ideal,8,max_individual_steps,Maximum individual movement workload (steps),1,25,31.6,31,8.55375161357089,1.71075032271418,16,51,0
5,PI,ideal,8,max_robot_steps,Makespan (maximum robot steps),1,25,31.6,31,8.55375161357089,1.71075032271418,16,51,1
5,PI,ideal,8,max_target_workload,Maximum target workload on one robot,1,25,3.76,4,0.879393730551528,0.175878746110306,2,5,0
5,PI,ideal,8,movement_workload_gini,Movement-workload Gini,1,25,0.550121200062782,0.557692307692308,0.103826199060304,0.0207652398120608,0.331632653061225,0.6875,0
5,PI,ideal,8,target_workload_gini,Target-workload Gini,1,25,0.59,0.65,0.147196014438797,0.0294392028877595,0.15,0.75,0
5,PI,ideal,8,total_messages,Total messages,1,25,113.16,114,18.2817759895841,3.65635519791682,83,150,0
5,PI,ideal,8,total_team_steps,Total team steps,1,25,40.32,40,7.88838809052056,1.57767761810411,26,57,1
5,PI,ideal,12,active_robot_count,Active robots completing at least one target,1,25,2.12,2,0.781024967590666,0.156204993518133,1,4,0
5,PI,ideal,12,allocation_messages,Allocation messages,1,25,26.44,26,8.11418511004032,1.62283702200806,17,53,0
5,PI,ideal,12,allocator_time_ms,Allocator computation time (ms),1,25,164.652256,162.0928,54.7840343075812,10.9568068615162,71.6839,271.6986,0
5,PI,ideal,12,final_completion_time,Final simulated mission-completion time (s),1,25,53.6250449375291,52.8438693361763,14.8576892827791,2.97153785655582,26.9363638364952,88.2602411439692,0
5,PI,ideal,12,max_individual_steps,Maximum individual movement workload (steps),1,25,31.6,31,8.55375161357089,1.71075032271418,16,51,0
5,PI,ideal,12,max_robot_steps,Makespan (maximum robot steps),1,25,31.6,31,8.55375161357089,1.71075032271418,16,51,1
5,PI,ideal,12,max_target_workload,Maximum target workload on one robot,1,25,3.76,4,0.879393730551528,0.175878746110306,2,5,0
5,PI,ideal,12,movement_workload_gini,Movement-workload Gini,1,25,0.550121200062782,0.557692307692308,0.103826199060304,0.0207652398120608,0.331632653061225,0.6875,0
5,PI,ideal,12,target_workload_gini,Target-workload Gini,1,25,0.59,0.65,0.147196014438797,0.0294392028877595,0.15,0.75,0
5,PI,ideal,12,total_messages,Total messages,1,25,113.16,114,18.2817759895841,3.65635519791682,83,150,0
5,PI,ideal,12,total_team_steps,Total team steps,1,25,40.32,40,7.88838809052056,1.57767761810411,26,57,1
10,ACBBA,bernoulli_025,1,active_robot_count,Active robots completing at least one target,1,25,3.76,4,0.435889894354067,0.0871779788708135,3,4,0
10,ACBBA,bernoulli_025,1,allocation_messages,Allocation messages,1,25,109.88,109,12.8495136094718,2.56990272189435,81,137,0
10,ACBBA,bernoulli_025,1,allocator_time_ms,Allocator computation time (ms),0,0,NaN,NaN,NaN,NaN,NaN,NaN,0
10,ACBBA,bernoulli_025,1,final_completion_time,Final simulated mission-completion time (s),1,25,42.6800738889241,42.5917215233257,5.77835011752247,1.15567002350449,33.8935164639444,52.7187195545793,0
10,ACBBA,bernoulli_025,1,max_individual_steps,Maximum individual movement workload (steps),1,25,25.08,25,3.31561960021552,0.663123920043104,20,31,0
10,ACBBA,bernoulli_025,1,max_robot_steps,Makespan (maximum robot steps),1,25,25.08,25,3.31561960021552,0.663123920043104,20,31,1
10,ACBBA,bernoulli_025,1,max_target_workload,Maximum target workload on one robot,1,25,4.44,4,0.711805216802087,0.142361043360417,4,7,0
10,ACBBA,bernoulli_025,1,movement_workload_gini,Movement-workload Gini,1,25,0.0731278831195264,0.0644329896907216,0.0544458663063512,0.0108891732612702,0.0176767676767677,0.219879518072289,0
10,ACBBA,bernoulli_025,1,target_workload_gini,Target-workload Gini,1,25,0.312,0.3,0.0753878858526576,0.0150775771705315,0.25,0.55,0
10,ACBBA,bernoulli_025,1,total_messages,Total messages,1,25,306,303,32.7948166636132,6.55896333272263,260,378,0
10,ACBBA,bernoulli_025,1,total_team_steps,Total team steps,1,25,94.68,97,11.400730970717,2.28014619414341,75,117,1
10,ACBBA,bernoulli_025,2,active_robot_count,Active robots completing at least one target,1,25,3.76,4,0.435889894354067,0.0871779788708135,3,4,0
10,ACBBA,bernoulli_025,2,allocation_messages,Allocation messages,1,25,149.96,144,24.461670697917,4.89233413958341,114,222,0
10,ACBBA,bernoulli_025,2,allocator_time_ms,Allocator computation time (ms),0,0,NaN,NaN,NaN,NaN,NaN,NaN,0
10,ACBBA,bernoulli_025,2,final_completion_time,Final simulated mission-completion time (s),1,25,44.0085462381676,45.7198020368414,6.80923143373168,1.36184628674634,31.5013991726411,57.5214566354826,0
10,ACBBA,bernoulli_025,2,max_individual_steps,Maximum individual movement workload (steps),1,25,25.84,27,3.6592348927064,0.731846978541279,19,32,0
10,ACBBA,bernoulli_025,2,max_robot_steps,Makespan (maximum robot steps),1,25,25.84,27,3.6592348927064,0.731846978541279,19,32,1
10,ACBBA,bernoulli_025,2,max_target_workload,Maximum target workload on one robot,1,25,4.12,4,0.781024967590666,0.156204993518133,3,6,0
10,ACBBA,bernoulli_025,2,movement_workload_gini,Movement-workload Gini,1,25,0.0935442901491745,0.0850515463917525,0.0465783233976672,0.00931566467953345,0.00862068965517238,0.169540229885057,0
10,ACBBA,bernoulli_025,2,target_workload_gini,Target-workload Gini,1,25,0.266,0.25,0.0997079067409735,0.0199415813481947,0.1,0.45,0
10,ACBBA,bernoulli_025,2,total_messages,Total messages,1,25,341.2,338,41.0294609599818,8.20589219199635,259,427,0
10,ACBBA,bernoulli_025,2,total_team_steps,Total team steps,1,25,91.92,93,12.9032295698919,2.58064591397838,62,115,1
10,ACBBA,bernoulli_025,3,active_robot_count,Active robots completing at least one target,1,25,3.76,4,0.435889894354067,0.0871779788708135,3,4,0
10,ACBBA,bernoulli_025,3,allocation_messages,Allocation messages,1,25,199.96,201,36.4582866666368,7.29165733332736,122,256,0
10,ACBBA,bernoulli_025,3,allocator_time_ms,Allocator computation time (ms),0,0,NaN,NaN,NaN,NaN,NaN,NaN,0
10,ACBBA,bernoulli_025,3,final_completion_time,Final simulated mission-completion time (s),1,25,48.6678838962725,44.5778107973552,13.7331936815725,2.74663873631449,30.3896958545325,79.0073296953484,0
10,ACBBA,bernoulli_025,3,max_individual_steps,Maximum individual movement workload (steps),1,25,28.36,26,7.8149429513806,1.56298859027612,18,46,0
10,ACBBA,bernoulli_025,3,max_robot_steps,Makespan (maximum robot steps),1,25,28.36,26,7.8149429513806,1.56298859027612,18,46,1
10,ACBBA,bernoulli_025,3,max_target_workload,Maximum target workload on one robot,1,25,3.92,4,0.953939201416945,0.190787840283389,3,7,0
10,ACBBA,bernoulli_025,3,movement_workload_gini,Movement-workload Gini,1,25,0.114146207694309,0.0952380952380953,0.0578793023688588,0.0115758604737718,0.0342105263157895,0.223684210526316,0
10,ACBBA,bernoulli_025,3,target_workload_gini,Target-workload Gini,1,25,0.242,0.25,0.116081867662439,0.0232163735324878,0.1,0.55,0
10,ACBBA,bernoulli_025,3,total_messages,Total messages,1,25,396.52,396,64.6310812741568,12.9262162548314,265,496,0
10,ACBBA,bernoulli_025,3,total_team_steps,Total team steps,1,25,94.2,93,19.7926754128895,3.9585350825779,68,146,1
10,ACBBA,bernoulli_025,5,active_robot_count,Active robots completing at least one target,1,25,3.72,4,0.458257569495584,0.0916515138991168,3,4,0
10,ACBBA,bernoulli_025,5,allocation_messages,Allocation messages,1,25,258.48,251,72.7891475427484,14.5578295085497,115,396,0
